YearlyIncome,White,TotalIncome,TotalFirstHouseholdSize,TotalFirstHouseholdIncome,TotalEnrollments,TotalDependentsUnder18,MEDICAID,Hispanic,FoodStampsTotal,FirstShelterStayNightTotal,EverExperiencedDomesticViolence,EverExperiencedChronicHomeless,EarnedIncomeTotal,EarnedIncome,DomViolenceExp: Yes,DomViolenceExp: No,DomViolenceExp: Don't Know,ChildSupportTotal,BarriersSum,AGE
4164.0,1,347.0,2,347.0,1,1,0,0,347.0,156,0,0,0.0,0,0,1,0,0.0,2,37
7872.0,1,656.0,5,656.0,1,3,1,0,656.0,27,0,0,0.0,0,0,0,1,0.0,1,27
3900.0,0,325.0,4,325.0,1,3,0,0,325.0,36,1,0,0.0,0,1,0,0,0.0,0,31
0.0,0,0.0,2,0.0,1,1,0,1,0.0,8,1,0,0.0,0,1,0,0,0.0,0,22
4404.0,1,367.0,3,367.0,1,1,0,0,367.0,7,0,0,0.0,0,0,0,1,0.0,0,24
0.0,1,0.0,2,0.0,1,1,0,0,0.0,35,1,0,0.0,0,1,0,0,0.0,2,25
0.0,1,0.0,2,0.0,1,1,0,0,0.0,154,0,0,0.0,0,0,1,0,0.0,2,29
2952.0,1,246.0,2,246.0,3,1,1,0,246.0,174,1,1,0.0,0,1,0,0,0.0,1,28
1800.0,1,0.0,3,150.0,2,1,0,0,0.0,162,1,1,0.0,0,0,1,0,0.0,1,49
16260.0,0,645.0,5,1355.0,1,4,1,0,645.0,47,0,0,0.0,0,0,0,1,0.0,0,40
3240.0,0,270.0,2,270.0,2,1,1,1,270.0,89,1,0,0.0,0,1,0,0,0.0,0,29
3600.0,0,300.0,2,300.0,1,1,1,1,300.0,51,1,0,0.0,0,1,0,0,0.0,0,31
6000.0,1,500.0,3,500.0,1,2,1,0,500.0,12,1,0,0.0,0,1,0,0,0.0,0,22
0.0,0,0.0,2,0.0,1,1,0,1,0.0,20,0,0,0.0,0,0,1,0,0.0,0,19
22800.0,0,300.0,3,1900.0,1,1,0,1,0.0,11,0,0,0.0,0,0,0,1,0.0,2,26
20400.0,0,1700.0,6,1700.0,1,5,1,0,700.0,35,0,0,1000.0,1,0,1,0,0.0,1,34
13440.0,0,1120.0,5,1120.0,1,4,1,1,400.0,11,1,0,720.0,1,1,0,0,0.0,1,36
5964.0,1,497.0,2,497.0,1,1,0,0,497.0,7,1,0,0.0,0,1,0,0,0.0,0,40
10800.0,0,900.0,7,900.0,4,5,1,1,900.0,76,1,1,0.0,0,0,0,1,0.0,0,25
0.0,1,0.0,2,0.0,1,1,0,0,0.0,3,0,0,0.0,0,0,1,0,0.0,0,34
5760.0,0,480.0,2,480.0,1,1,0,0,480.0,9,1,0,0.0,0,1,0,0,0.0,0,22
12000.0,1,1000.0,4,1000.0,1,3,0,0,0.0,137,1,0,1000.0,1,1,0,0,0.0,0,35
24828.0,1,752.0,3,2069.0,3,1,1,0,0.0,56,1,1,0.0,0,1,0,0,0.0,0,44
12600.0,1,550.0,2,1050.0,2,1,1,0,550.0,12,1,0,0.0,0,1,0,0,0.0,1,43
17520.0,0,360.0,5,1460.0,1,6,1,1,360.0,555,1,1,0.0,0,0,0,1,0.0,0,26
9624.0,0,666.0,6,802.0,2,4,0,1,0.0,88,0,0,666.0,1,0,0,1,0.0,0,36
5160.0,1,430.0,3,430.0,1,2,0,0,430.0,22,1,0,0.0,0,1,0,0,0.0,0,24
23556.0,1,763.0,6,1963.0,1,4,0,0,763.0,81,0,0,0.0,0,0,0,1,0.0,1,38
1668.0,1,0.0,3,139.0,1,1,0,0,0.0,31,0,0,0.0,0,0,0,1,0.0,1,43
0.0,0,0.0,4,0.0,1,2,0,0,0.0,63,0,0,0.0,0,0,0,1,0.0,0,24
13452.0,0,1121.0,5,1121.0,1,4,1,0,400.0,3,0,0,0.0,0,0,1,0,0.0,0,45
8400.0,1,700.0,4,700.0,1,3,1,0,700.0,45,0,0,0.0,0,0,1,0,0.0,2,39
0.0,0,0.0,5,0.0,2,3,0,1,0.0,3,0,0,0.0,0,0,0,1,0.0,1,31
7080.0,1,590.0,2,590.0,2,1,0,0,270.0,8,1,0,0.0,0,1,0,0,0.0,0,35
13752.0,1,1146.0,2,1146.0,1,1,0,0,346.0,190,1,0,800.0,1,1,0,0,0.0,0,36
7668.0,0,450.0,3,639.0,1,1,1,1,0.0,7,1,0,450.0,1,1,0,0,0.0,1,21
0.0,0,0.0,3,0.0,6,2,0,1,0.0,8,1,0,0.0,0,0,1,0,0.0,0,21
9420.0,1,300.0,3,785.0,1,1,0,0,300.0,4,0,0,0.0,0,0,1,0,0.0,0,23
33576.0,1,704.0,4,2798.0,1,2,0,0,0.0,57,0,0,0.0,0,0,0,1,0.0,0,38
14400.0,1,1200.0,3,1200.0,2,2,0,0,0.0,80,1,1,1200.0,1,1,0,0,0.0,1,40
5880.0,0,490.0,3,490.0,2,2,1,0,490.0,38,1,0,0.0,0,1,0,0,0.0,0,34
0.0,1,0.0,3,0.0,1,2,0,0,0.0,11,1,0,0.0,0,1,0,0,0.0,2,28
17400.0,0,650.0,3,1450.0,1,1,0,1,590.0,16,0,0,60.0,1,0,0,1,0.0,0,22
3600.0,1,300.0,4,300.0,1,2,0,0,300.0,36,0,0,0.0,0,0,0,1,0.0,2,30
7440.0,0,460.0,4,620.0,1,3,1,1,160.0,33,0,0,300.0,1,0,1,0,0.0,0,37
4800.0,1,0.0,4,400.0,3,2,0,0,0.0,42,1,0,0.0,0,1,0,0,0.0,0,29
12000.0,0,1000.0,5,1000.0,4,3,0,0,0.0,30,1,1,1000.0,1,0,0,1,0.0,0,28
7584.0,1,632.0,4,632.0,1,3,0,0,632.0,3,1,0,0.0,0,1,0,0,0.0,1,26
11556.0,0,221.0,3,963.0,2,1,0,0,221.0,14,0,0,0.0,0,0,0,1,0.0,1,30
588.0,0,49.0,3,49.0,1,1,1,0,49.0,6,0,0,0.0,0,0,1,0,0.0,0,24
19044.0,1,387.0,3,1587.0,1,1,1,0,289.0,35,0,0,0.0,0,0,0,1,98.0,2,38
1800.0,0,0.0,3,150.0,1,1,0,0,0.0,72,0,0,0.0,0,0,0,1,0.0,0,39
2400.0,0,0.0,4,200.0,1,2,0,0,0.0,42,0,0,0.0,0,0,0,1,0.0,0,22
16488.0,0,1374.0,2,1374.0,3,1,1,0,497.0,23,1,1,0.0,0,1,0,0,0.0,1,46
0.0,1,0.0,4,0.0,1,2,0,0,0.0,9,0,0,0.0,0,0,0,1,0.0,2,37
0.0,1,0.0,4,0.0,1,2,0,0,0.0,167,0,0,0.0,0,0,0,1,0.0,0,27
2268.0,1,0.0,6,189.0,1,4,0,0,0.0,34,0,0,0.0,0,0,0,1,0.0,0,36
7200.0,0,600.0,5,600.0,1,4,0,1,0.0,20,0,0,600.0,1,0,0,1,0.0,0,30
4272.0,1,0.0,3,356.0,1,2,0,0,0.0,19,1,0,0.0,0,1,0,0,0.0,0,42
8652.0,0,721.0,3,721.0,1,2,0,0,0.0,10,1,0,0.0,0,1,0,0,0.0,0,26
8400.0,0,700.0,2,700.0,3,1,0,0,0.0,8,0,1,0.0,0,0,0,1,0.0,0,30
0.0,0,0.0,2,0.0,1,1,0,0,0.0,34,0,0,0.0,0,0,1,0,0.0,0,47
0.0,0,0.0,3,0.0,1,1,0,0,0.0,18,0,0,0.0,0,0,0,1,0.0,1,20
4800.0,0,400.0,4,400.0,1,3,0,0,400.0,36,0,0,0.0,0,0,0,1,0.0,0,26
0.0,0,0.0,3,0.0,1,2,0,1,0.0,11,0,0,0.0,0,0,1,0,0.0,0,26
14520.0,1,1210.0,8,1210.0,1,6,0,0,970.0,21,0,0,0.0,0,0,0,1,240.0,2,31
5796.0,1,483.0,2,483.0,1,1,0,0,0.0,44,1,0,0.0,0,1,0,0,0.0,1,43
5988.0,0,499.0,3,499.0,1,2,0,1,499.0,23,0,0,0.0,0,0,0,1,0.0,1,23
0.0,0,0.0,2,0.0,1,1,0,1,0.0,2,1,0,0.0,0,1,0,0,0.0,1,39
7776.0,1,648.0,2,648.0,1,1,0,0,0.0,2,0,0,0.0,0,0,1,0,0.0,1,32
14256.0,0,494.0,3,1188.0,2,1,1,0,494.0,15,0,0,0.0,0,0,0,1,0.0,0,22
22200.0,1,1200.0,2,1850.0,1,1,0,0,0.0,10,0,0,1200.0,1,0,1,0,0.0,0,49
1800.0,1,150.0,3,150.0,1,1,0,0,0.0,24,0,0,150.0,1,0,0,1,0.0,0,24
7200.0,0,600.0,4,600.0,1,2,0,1,0.0,119,1,0,600.0,1,1,0,0,0.0,1,22
264.0,1,22.0,2,22.0,1,1,0,0,22.0,5,0,0,0.0,0,0,1,0,0.0,0,30
4164.0,1,0.0,4,347.0,1,2,0,0,0.0,11,0,0,0.0,0,0,0,1,0.0,0,21
12444.0,1,700.0,2,1037.0,3,1,0,0,0.0,16,1,0,0.0,0,1,0,0,0.0,1,43
8652.0,1,0.0,5,721.0,1,3,0,0,0.0,22,0,0,0.0,0,0,0,1,0.0,1,34
4164.0,1,347.0,3,347.0,1,1,0,0,347.0,3,0,0,0.0,0,0,1,0,0.0,0,27
12000.0,0,1000.0,2,1000.0,1,1,0,1,0.0,21,0,0,1000.0,1,0,1,0,0.0,0,20
0.0,1,0.0,2,0.0,1,1,0,0,0.0,5,1,0,0.0,0,1,0,0,0.0,0,27
16932.0,1,1411.0,2,1411.0,1,1,1,0,690.0,32,1,0,0.0,0,1,0,0,0.0,1,57
8280.0,1,690.0,5,690.0,1,3,0,0,690.0,84,0,0,0.0,0,0,0,1,0.0,1,26
0.0,1,0.0,2,0.0,1,1,0,0,0.0,6,1,0,0.0,0,1,0,0,0.0,2,32
0.0,1,0.0,3,0.0,1,2,0,0,0.0,45,1,0,0.0,0,1,0,0,0.0,2,47
0.0,0,0.0,3,0.0,3,1,0,1,0.0,114,0,0,0.0,0,0,1,0,0.0,0,32
12972.0,0,500.0,2,1081.0,1,1,0,1,500.0,16,0,0,0.0,0,0,1,0,0.0,0,31
4284.0,0,357.0,2,357.0,4,1,0,1,357.0,33,0,1,0.0,0,0,1,0,0.0,0,24
